distance_to_obstacle,obstacle_width,obstacle_height,game_speed,action
389,17,35,6.41,False
384,17,35,6.41,False
379,17,35,6.41,False
375,17,35,6.41,False
370,17,35,6.41,False
365,17,35,6.41,False
361,17,35,6.41,False
356,17,35,6.41,False
351,17,35,6.41,False
346,17,35,6.41,False
342,17,35,6.42,False
338,17,35,6.42,False
332,17,35,6.42,False
328,17,35,6.42,False
323,17,35,6.42,False
318,17,35,6.42,False
314,17,35,6.42,False
309,17,35,6.42,False
305,17,35,6.42,False
300,17,35,6.42,False
295,17,35,6.43,False
291,17,35,6.43,False
286,17,35,6.43,False
282,17,35,6.43,False
277,17,35,6.43,False
273,17,35,6.43,False
268,17,35,6.43,False
262,17,35,6.43,False
257,17,35,6.43,False
253,17,35,6.43,False
249,17,35,6.44,False
244,17,35,6.44,False
238,17,35,6.44,False
234,17,35,6.44,False
229,17,35,6.44,False
225,17,35,6.44,False
220,17,35,6.44,False
216,17,35,6.44,False
211,17,35,6.44,False
207,17,35,6.44,False
202,17,35,6.45,False
197,17,35,6.45,False
193,17,35,6.45,False
189,17,35,6.45,False
183,17,35,6.45,False
179,17,35,6.45,False
174,17,35,6.45,False
169,17,35,6.45,False
164,17,35,6.45,False
160,17,35,6.45,False
155,17,35,6.46,False
151,17,35,6.46,False
145,17,35,6.46,False
141,17,35,6.46,False
136,17,35,6.46,False
131,17,35,6.46,False
131,17,35,6.46,True
149,17,35,6.5,False
145,17,35,6.5,False
139,17,35,6.51,False
135,17,35,6.51,False
130,17,35,6.51,False
125,17,35,6.51,False
120,17,35,6.51,False
115,17,35,6.51,False
110,17,35,6.51,False
106,17,35,6.51,False
100,17,35,6.51,False
96,17,35,6.51,False
96,17,35,6.52,True
130,17,35,6.56,False
126,17,35,6.56,False
121,17,35,6.56,False
116,17,35,6.56,False
111,17,35,6.56,False
107,17,35,6.56,False
102,17,35,6.56,False
97,17,35,6.56,False
97,17,35,6.56,True
138,17,35,6.61,False
133,17,35,6.61,False
129,17,35,6.61,False
124,17,35,6.61,False
120,17,35,6.61,False
120,17,35,6.61,True
519,17,35,6.65,False
515,17,35,6.65,False
510,17,35,6.65,False
505,17,35,6.66,False
500,17,35,6.66,False
495,17,35,6.66,False
490,17,35,6.66,False
486,17,35,6.66,False
481,17,35,6.66,False
476,17,35,6.66,False
471,17,35,6.66,False
467,17,35,6.66,False
461,17,35,6.66,False
457,17,35,6.67,False
452,17,35,6.67,False
447,17,35,6.67,False
442,17,35,6.67,False
437,17,35,6.67,False
432,17,35,6.67,False
428,17,35,6.67,False
423,17,35,6.67,False
418,17,35,6.67,False
413,17,35,6.67,False
408,17,35,6.68,False
403,17,35,6.68,False
398,17,35,6.68,False
393,17,35,6.68,False
389,17,35,6.68,False
383,17,35,6.68,False
379,17,35,6.68,False
374,17,35,6.68,False
369,17,35,6.68,False
364,17,35,6.68,False
359,17,35,6.69,False
355,17,35,6.69,False
350,17,35,6.69,False
344,17,35,6.69,False
339,17,35,6.69,False
334,17,35,6.69,False
329,17,35,6.69,False
324,17,35,6.69,False
320,17,35,6.69,False
315,17,35,6.69,False
311,17,35,6.7,False
306,17,35,6.7,False
302,17,35,6.7,False
297,17,35,6.7,False
291,17,35,6.7,False
286,17,35,6.7,False
282,17,35,6.7,False
277,17,35,6.7,False
273,17,35,6.7,False
267,17,35,6.7,False
263,17,35,6.71,False
257,17,35,6.71,False
253,17,35,6.71,False
247,17,35,6.71,False
243,17,35,6.71,False
238,17,35,6.71,False
234,17,35,6.71,False
228,17,35,6.71,False
223,17,35,6.71,False
218,17,35,6.71,False
213,17,35,6.72,False
209,17,35,6.72,False
203,17,35,6.72,False
198,17,35,6.72,False
193,17,35,6.72,False
188,17,35,6.72,False
183,17,35,6.72,False
178,17,35,6.72,False
178,17,35,6.72,True
240,17,35,6.77,False
236,17,35,6.77,False
231,17,35,6.77,False
226,17,35,6.77,False
221,17,35,6.77,False
216,17,35,6.77,False
211,17,35,6.77,False
207,17,35,6.77,False
202,17,35,6.77,False
197,17,35,6.77,False
192,17,35,6.78,False
187,17,35,6.78,False
182,17,35,6.78,False
178,17,35,6.78,False
172,17,35,6.78,False
167,17,35,6.78,False
162,17,35,6.78,False
157,17,35,6.78,False
152,17,35,6.78,False
152,17,35,6.78,True
175,17,35,6.82,False
170,17,35,6.83,False
166,17,35,6.83,False
161,17,35,6.83,False
155,17,35,6.83,False
151,17,35,6.83,False
145,17,35,6.83,False
141,17,35,6.83,False
135,17,35,6.83,False
130,17,35,6.83,False
126,17,35,6.83,False
126,17,35,6.84,True
133,17,35,6.88,False
128,17,35,6.88,False
124,17,35,6.88,False
118,17,35,6.88,False
113,17,35,6.88,False
108,17,35,6.88,False
103,17,35,6.88,False
98,17,35,6.88,False
93,17,35,6.89,False
93,17,35,6.89,True
491,17,35,6.93,False
486,17,35,6.93,False
481,17,35,6.93,False
476,17,35,6.93,False
471,17,35,6.93,False
466,17,35,6.93,False
461,17,35,6.93,False
456,17,35,6.93,False
452,17,35,6.93,False
446,17,35,6.94,False
442,17,35,6.94,False
436,17,35,6.94,False
432,17,35,6.94,False
426,17,35,6.94,False
421,17,35,6.94,False
416,17,35,6.94,False
412,17,35,6.94,False
407,17,35,6.94,False
402,17,35,6.94,False
396,17,35,6.95,False
391,17,35,6.95,False
387,17,35,6.95,False
381,17,35,6.95,False
376,17,35,6.95,False
371,17,35,6.95,False
366,17,35,6.95,False
361,17,35,6.95,False
356,17,35,6.95,False
350,17,35,6.95,False
345,17,35,6.96,False
340,17,35,6.96,False
335,17,35,6.96,False
330,17,35,6.96,False
325,17,35,6.96,False
319,17,35,6.96,False
315,17,35,6.96,False
309,17,35,6.96,False
304,17,35,6.96,False
299,17,35,6.96,False
293,17,35,6.97,False
288,17,35,6.97,False
283,17,35,6.97,False
278,17,35,6.97,False
273,17,35,6.97,False
268,17,35,6.97,False
263,17,35,6.97,False
258,17,35,6.97,False
253,17,35,6.97,False
248,17,35,6.97,False
242,17,35,6.98,False
238,17,35,6.98,False
233,17,35,6.98,False
229,17,35,6.98,False
223,17,35,6.98,False
219,17,35,6.98,False
214,17,35,6.98,False
209,17,35,6.98,False
205,17,35,6.98,False
199,17,35,6.98,False
195,17,35,6.99,False
189,17,35,6.99,False
185,17,35,6.99,False
179,17,35,6.99,False
174,17,35,6.99,False
169,17,35,6.99,False
165,17,35,6.99,False
159,17,35,6.99,False
154,17,35,6.99,False
150,17,35,6.99,False
144,17,35,7.0,False
139,17,35,7.0,False
134,17,35,7.0,False
134,17,35,7.0,True
547,17,35,7.04,False
541,17,35,7.04,False
537,17,35,7.04,False
531,17,35,7.04,False
526,17,35,7.04,False
521,17,35,7.04,False
515,17,35,7.04,False
510,17,35,7.04,False
506,17,35,7.05,False
500,17,35,7.05,False
496,17,35,7.05,False
490,17,35,7.05,False
485,17,35,7.05,False
480,17,35,7.05,False
475,17,35,7.05,False
470,17,35,7.05,False
466,17,35,7.05,False
460,17,35,7.05,False
455,17,35,7.06,False
451,17,35,7.06,False
446,17,35,7.06,False
440,17,35,7.06,False
435,17,35,7.06,False
430,17,35,7.06,False
425,17,35,7.06,False
421,17,35,7.06,False
415,17,35,7.06,False
410,17,35,7.06,False
405,17,35,7.07,False
400,17,35,7.07,False
394,17,35,7.07,False
389,17,35,7.07,False
384,17,35,7.07,False
379,17,35,7.07,False
374,17,35,7.07,False
369,17,35,7.07,False
363,17,35,7.07,False
359,17,35,7.07,False
353,17,35,7.08,False
348,17,35,7.08,False
343,17,35,7.08,False
338,17,35,7.08,False
332,17,35,7.08,False
327,17,35,7.08,False
322,17,35,7.08,False
316,17,35,7.08,False
311,17,35,7.08,False
306,17,35,7.08,False
301,17,35,7.09,False
297,17,35,7.09,False
291,17,35,7.09,False
286,17,35,7.09,False
281,17,35,7.09,False
276,17,35,7.09,False
271,17,35,7.09,False
265,17,35,7.09,False
260,17,35,7.09,False
255,17,35,7.09,False
250,17,35,7.1,False
245,17,35,7.1,False
241,17,35,7.1,False
235,17,35,7.1,False
230,17,35,7.1,False
225,17,35,7.1,False
220,17,35,7.1,False
215,17,35,7.1,False
210,17,35,7.1,False
204,17,35,7.1,False
199,17,35,7.11,False
194,17,35,7.11,False
188,17,35,7.11,False
183,17,35,7.11,False
178,17,35,7.11,False
172,17,35,7.11,False
168,17,35,7.11,False
162,17,35,7.11,False
157,17,35,7.11,False
152,17,35,7.11,False
147,17,35,7.12,False
147,17,35,7.12,True
143,17,35,7.16,False
137,17,35,7.16,False
132,17,35,7.16,False
126,17,35,7.16,False
122,17,35,7.16,False
116,17,35,7.16,False
116,17,35,7.16,True
126,17,35,7.2,False
121,17,35,7.21,False
116,17,35,7.21,False
116,17,35,7.21,True
169,17,35,7.25,False
164,17,35,7.25,False
164,17,35,7.25,True
535,17,35,7.29,False
530,17,35,7.29,False
525,17,35,7.3,False
520,17,35,7.3,False
515,17,35,7.3,False
510,17,35,7.3,False
505,17,35,7.3,False
498,17,35,7.3,False
493,17,35,7.3,False
487,17,35,7.3,False
482,17,35,7.3,False
476,17,35,7.3,False
471,17,35,7.31,False
466,17,35,7.31,False
460,17,35,7.31,False
454,17,35,7.31,False
449,17,35,7.31,False
444,17,35,7.31,False
438,17,35,7.31,False
433,17,35,7.31,False
428,17,35,7.31,False
422,17,35,7.31,False
417,17,35,7.32,False
412,17,35,7.32,False
407,17,35,7.32,False
402,17,35,7.32,False
396,17,35,7.32,False
390,17,35,7.32,False
385,17,35,7.32,False
379,17,35,7.32,False
374,17,35,7.32,False
368,17,35,7.32,False
363,17,35,7.33,False
357,17,35,7.33,False
353,17,35,7.33,False
348,17,35,7.33,False
341,17,35,7.33,False
337,17,35,7.33,False
332,17,35,7.33,False
326,17,35,7.33,False
321,17,35,7.33,False
316,17,35,7.33,False
311,17,35,7.34,False
305,17,35,7.34,False
300,17,35,7.34,False
294,17,35,7.34,False
289,17,35,7.34,False
284,17,35,7.34,False
279,17,35,7.34,False
274,17,35,7.34,False
268,17,35,7.34,False
264,17,35,7.34,False
259,17,35,7.35,False
253,17,35,7.35,False
247,17,35,7.35,False
242,17,35,7.35,False
236,17,35,7.35,False
231,17,35,7.35,False
226,17,35,7.35,False
220,17,35,7.35,False
214,17,35,7.35,False
210,17,35,7.35,False
204,17,35,7.36,False
199,17,35,7.36,False
193,17,35,7.36,False
188,17,35,7.36,False
183,17,35,7.36,False
178,17,35,7.36,False
172,17,35,7.36,False
167,17,35,7.36,False
162,17,35,7.36,False
157,17,35,7.36,False
151,17,35,7.37,False
146,17,35,7.37,False
141,17,35,7.37,False
141,17,35,7.37,True
191,17,35,7.41,False
186,17,35,7.41,False
181,17,35,7.41,False
175,17,35,7.41,False
170,17,35,7.41,False
170,17,35,7.41,True
555,17,35,7.45,False
550,17,35,7.45,False
544,17,35,7.46,False
539,17,35,7.46,False
534,17,35,7.46,False
528,17,35,7.46,False
524,17,35,7.46,False
518,17,35,7.46,False
513,17,35,7.46,False
506,17,35,7.46,False
502,17,35,7.46,False
496,17,35,7.46,False
490,17,35,7.47,False
485,17,35,7.47,False
479,17,35,7.47,False
473,17,35,7.47,False
467,17,35,7.47,False
462,17,35,7.47,False
457,17,35,7.47,False
451,17,35,7.47,False
446,17,35,7.47,False
440,17,35,7.47,False
435,17,35,7.48,False
429,17,35,7.48,False
424,17,35,7.48,False
418,17,35,7.48,False
412,17,35,7.48,False
406,17,35,7.48,False
401,17,35,7.48,False
395,17,35,7.48,False
390,17,35,7.48,False
384,17,35,7.48,False
378,17,35,7.49,False
372,17,35,7.49,False
367,17,35,7.49,False
361,17,35,7.49,False
356,17,35,7.49,False
350,17,35,7.49,False
345,17,35,7.49,False
339,17,35,7.49,False
334,17,35,7.49,False
328,17,35,7.49,False
323,17,35,7.5,False
317,17,35,7.5,False
312,17,35,7.5,False
306,17,35,7.5,False
301,17,35,7.5,False
294,17,35,7.5,False
289,17,35,7.5,False
284,17,35,7.5,False
277,17,35,7.5,False
272,17,35,7.5,False
266,17,35,7.51,False
260,17,35,7.51,False
255,17,35,7.51,False
249,17,35,7.51,False
244,17,35,7.51,False
238,17,35,7.51,False
233,17,35,7.51,False
227,17,35,7.51,False
221,17,35,7.51,False
216,17,35,7.51,False
211,17,35,7.52,False
205,17,35,7.52,False
200,17,35,7.52,False
194,17,35,7.52,False
189,17,35,7.52,False
183,17,35,7.52,False
178,17,35,7.52,False
173,17,35,7.52,False
167,17,35,7.52,False
162,17,35,7.52,False
155,17,35,7.53,False
150,17,35,7.53,False
145,17,35,7.53,False
139,17,35,7.53,False
133,17,35,7.53,False
128,17,35,7.53,False
128,17,35,7.53,True
493,17,35,7.57,False
488,17,35,7.57,False
483,17,35,7.58,False
476,17,35,7.58,False
472,17,35,7.58,False
465,17,35,7.58,False
460,17,35,7.58,False
454,17,35,7.58,False
449,17,35,7.58,False
443,17,35,7.58,False
438,17,35,7.58,False
432,17,35,7.58,False
426,17,35,7.59,False
421,17,35,7.59,False
415,17,35,7.59,False
410,17,35,7.59,False
405,17,35,7.59,False
399,17,35,7.59,False
393,17,35,7.59,False
387,17,35,7.59,False
382,17,35,7.59,False
375,17,35,7.59,False
370,17,35,7.6,False
365,17,35,7.6,False
359,17,35,7.6,False
354,17,35,7.6,False
348,17,35,7.6,False
343,17,35,7.6,False
337,17,35,7.6,False
332,17,35,7.6,False
326,17,35,7.6,False
320,17,35,7.6,False
315,17,35,7.61,False
308,17,35,7.61,False
303,17,35,7.61,False
297,17,35,7.61,False
291,17,35,7.61,False
285,17,35,7.61,False
279,17,35,7.61,False
274,17,35,7.61,False
268,17,35,7.61,False
263,17,35,7.61,False
256,17,35,7.62,False
251,17,35,7.62,False
245,17,35,7.62,False
239,17,35,7.62,False
234,17,35,7.62,False
228,17,35,7.62,False
223,17,35,7.62,False
218,17,35,7.62,False
212,17,35,7.62,False
206,17,35,7.62,False
201,17,35,7.63,False
195,17,35,7.63,False
190,17,35,7.63,False
184,17,35,7.63,False
178,17,35,7.63,False
178,17,35,7.63,True
148,17,35,7.67,False
148,17,35,7.67,True
506,17,35,7.71,False
501,17,35,7.72,False
495,17,35,7.72,False
490,17,35,7.72,False
484,17,35,7.72,False
479,17,35,7.72,False
472,17,35,7.72,False
467,17,35,7.72,False
461,17,35,7.72,False
455,17,35,7.72,False
449,17,35,7.72,False
443,17,35,7.73,False
438,17,35,7.73,False
432,17,35,7.73,False
427,17,35,7.73,False
420,17,35,7.73,False
414,17,35,7.73,False
409,17,35,7.73,False
403,17,35,7.73,False
397,17,35,7.73,False
391,17,35,7.73,False
385,17,35,7.74,False
379,17,35,7.74,False
374,17,35,7.74,False
369,17,35,7.74,False
363,17,35,7.74,False
357,17,35,7.74,False
351,17,35,7.74,False
346,17,35,7.74,False
340,17,35,7.74,False
335,17,35,7.74,False
329,17,35,7.75,False
324,17,35,7.75,False
318,17,35,7.75,False
313,17,35,7.75,False
307,17,35,7.75,False
301,17,35,7.75,False
295,17,35,7.75,False
289,17,35,7.75,False
283,17,35,7.75,False
278,17,35,7.75,False
272,17,35,7.76,False
266,17,35,7.76,False
261,17,35,7.76,False
254,17,35,7.76,False
249,17,35,7.76,False
244,17,35,7.76,False
238,17,35,7.76,False
232,17,35,7.76,False
226,17,35,7.76,False
219,17,35,7.76,False
214,17,35,7.77,False
208,17,35,7.77,False
203,17,35,7.77,False
196,17,35,7.77,False
191,17,35,7.77,False
186,17,35,7.77,False
186,17,35,7.77,True
565,17,35,7.81,False
559,17,35,7.81,False
554,17,35,7.81,False
548,17,35,7.81,False
542,17,35,7.82,False
537,17,35,7.82,False
531,17,35,7.82,False
525,17,35,7.82,False
519,17,35,7.82,False
513,17,35,7.82,False
507,17,35,7.82,False
502,17,35,7.82,False
496,17,35,7.82,False
490,17,35,7.82,False
485,17,35,7.83,False
479,17,35,7.83,False
473,17,35,7.83,False
467,17,35,7.83,False
461,17,35,7.83,False
455,17,35,7.83,False
449,17,35,7.83,False
443,17,35,7.83,False
437,17,35,7.83,False
431,17,35,7.83,False
426,17,35,7.84,False
419,17,35,7.84,False
414,17,35,7.84,False
408,17,35,7.84,False
403,17,35,7.84,False
398,17,35,7.84,False
391,17,35,7.84,False
386,17,35,7.84,False
381,17,35,7.84,False
374,17,35,7.84,False
369,17,35,7.85,False
363,17,35,7.85,False
357,17,35,7.85,False
351,17,35,7.85,False
345,17,35,7.85,False
339,17,35,7.85,False
333,17,35,7.85,False
328,17,35,7.85,False
322,17,35,7.85,False
316,17,35,7.85,False
310,17,35,7.86,False
305,17,35,7.86,False
300,17,35,7.86,False
293,17,35,7.86,False
288,17,35,7.86,False
282,17,35,7.86,False
276,17,35,7.86,False
271,17,35,7.86,False
265,17,35,7.86,False
259,17,35,7.86,False
254,17,35,7.87,False
248,17,35,7.87,False
242,17,35,7.87,False
237,17,35,7.87,False
231,17,35,7.87,False
225,17,35,7.87,False
220,17,35,7.87,False
213,17,35,7.87,False
207,17,35,7.87,False
202,17,35,7.87,False
196,17,35,7.88,False
190,17,35,7.88,False
185,17,35,7.88,False
179,17,35,7.88,False
174,17,35,7.88,False
167,17,35,7.88,False
162,17,35,7.88,False
162,17,35,7.88,True
194,17,35,7.92,False
188,17,35,7.93,False
182,17,35,7.93,False
176,17,35,7.93,False
171,17,35,7.93,False
164,17,35,7.93,False
164,17,35,7.93,True
520,17,35,7.97,False
515,17,35,7.97,False
508,17,35,7.97,False
502,17,35,7.98,False
496,17,35,7.98,False
490,17,35,7.98,False
485,17,35,7.98,False
479,17,35,7.98,False
473,17,35,7.98,False
467,17,35,7.98,False
461,17,35,7.98,False
456,17,35,7.98,False
449,17,35,7.98,False
444,17,35,7.99,False
438,17,35,7.99,False
432,17,35,7.99,False
427,17,35,7.99,False
421,17,35,7.99,False
415,17,35,7.99,False
410,17,35,7.99,False
403,17,35,7.99,False
397,17,35,7.99,False
392,17,35,7.99,False
385,17,35,8.0,False
380,17,35,8.0,False
373,17,35,8.0,False
367,17,35,8.0,False
361,17,35,8.0,False
355,17,35,8.0,False
348,17,35,8.0,False
343,17,35,8.0,False
337,17,35,8.0,False
331,17,35,8.0,False
325,17,35,8.01,False
319,17,35,8.01,False
313,17,35,8.01,False
307,17,35,8.01,False
301,17,35,8.01,False
295,17,35,8.01,False
290,17,35,8.01,False
285,17,35,8.01,False
278,17,35,8.01,False
273,17,35,8.01,False
267,17,35,8.02,False
261,17,35,8.02,False
254,17,35,8.02,False
248,17,35,8.02,False
242,17,35,8.02,False
236,17,35,8.02,False
230,17,35,8.02,False
224,17,35,8.02,False
218,17,35,8.02,False
213,17,35,8.02,False
206,17,35,8.03,False
200,17,35,8.03,False
200,17,35,8.03,True
181,17,35,8.07,False
175,17,35,8.07,False
169,17,35,8.07,False
163,17,35,8.07,False
157,17,35,8.07,False
150,17,35,8.07,False
150,17,35,8.08,True
523,17,35,8.12,False
517,17,35,8.12,False
511,17,35,8.12,False
505,17,35,8.12,False
499,17,35,8.12,False
493,17,35,8.12,False
487,17,35,8.12,False
481,17,35,8.12,False
476,17,35,8.13,False
469,17,35,8.13,False
463,17,35,8.13,False
457,17,35,8.13,False
451,17,35,8.13,False
445,17,35,8.13,False
439,17,35,8.13,False
433,17,35,8.13,False
427,17,35,8.13,False
422,17,35,8.13,False
415,17,35,8.14,False
409,17,35,8.14,False
402,17,35,8.14,False
397,17,35,8.14,False
390,17,35,8.14,False
384,17,35,8.14,False
378,17,35,8.14,False
372,17,35,8.14,False
367,17,35,8.14,False
360,17,35,8.14,False
354,17,35,8.15,False
348,17,35,8.15,False
342,17,35,8.15,False
336,17,35,8.15,False
329,17,35,8.15,False
323,17,35,8.15,False
317,17,35,8.15,False
311,17,35,8.15,False
305,17,35,8.15,False
299,17,35,8.15,False
294,17,35,8.16,False
288,17,35,8.16,False
283,17,35,8.16,False
276,17,35,8.16,False
271,17,35,8.16,False
264,17,35,8.16,False
259,17,35,8.16,False
253,17,35,8.16,False
248,17,35,8.16,False
241,17,35,8.16,False
235,17,35,8.17,False
229,17,35,8.17,False
223,17,35,8.17,False
216,17,35,8.17,False
211,17,35,8.17,False
204,17,35,8.17,False
198,17,35,8.17,False
192,17,35,8.17,False
186,17,35,8.17,False
180,17,35,8.17,False
175,17,35,8.18,False
175,17,35,8.18,True
536,17,35,8.22,False
530,17,35,8.22,False
525,17,35,8.22,False
518,17,35,8.22,False
512,17,35,8.22,False
506,17,35,8.22,False
500,17,35,8.22,False
495,17,35,8.22,False
488,17,35,8.22,False
482,17,35,8.23,False
476,17,35,8.23,False
469,17,35,8.23,False
463,17,35,8.23,False
457,17,35,8.23,False
451,17,35,8.23,False
445,17,35,8.23,False
439,17,35,8.23,False
433,17,35,8.23,False
427,17,35,8.23,False
420,17,35,8.24,False
415,17,35,8.24,False
408,17,35,8.24,False
402,17,35,8.24,False
396,17,35,8.24,False
389,17,35,8.24,False
384,17,35,8.24,False
377,17,35,8.24,False
371,17,35,8.24,False
365,17,35,8.24,False
359,17,35,8.25,False
353,17,35,8.25,False
346,17,35,8.25,False
340,17,35,8.25,False
334,17,35,8.25,False
328,17,35,8.25,False
322,17,35,8.25,False
316,17,35,8.25,False
311,17,35,8.25,False
305,17,35,8.25,False
298,17,35,8.26,False
293,17,35,8.26,False
286,17,35,8.26,False
280,17,35,8.26,False
274,17,35,8.26,False
268,17,35,8.26,False
261,17,35,8.26,False
255,17,35,8.26,False
249,17,35,8.26,False
243,17,35,8.26,False
238,17,35,8.27,False
232,17,35,8.27,False
225,17,35,8.27,False
219,17,35,8.27,False
219,17,35,8.27,True
559,17,35,8.31,False
553,17,35,8.31,False
547,17,35,8.31,False
541,17,35,8.31,False
534,17,35,8.32,False
528,17,35,8.32,False
522,17,35,8.32,False
516,17,35,8.32,False
510,17,35,8.32,False
504,17,35,8.32,False
498,17,35,8.32,False
492,17,35,8.32,False
485,17,35,8.32,False
479,17,35,8.32,False
473,17,35,8.33,False
467,17,35,8.33,False
461,17,35,8.33,False
455,17,35,8.33,False
448,17,35,8.33,False
442,17,35,8.33,False
436,17,35,8.33,False
430,17,35,8.33,False
424,17,35,8.33,False
416,17,35,8.33,False
410,17,35,8.34,False
404,17,35,8.34,False
399,17,35,8.34,False
392,17,35,8.34,False
386,17,35,8.34,False
380,17,35,8.34,False
374,17,35,8.34,False
368,17,35,8.34,False
362,17,35,8.34,False
356,17,35,8.34,False
351,17,35,8.35,False
344,17,35,8.35,False
338,17,35,8.35,False
332,17,35,8.35,False
325,17,35,8.35,False
319,17,35,8.35,False
312,17,35,8.35,False
306,17,35,8.35,False
300,17,35,8.35,False
293,17,35,8.35,False
287,17,35,8.36,False
281,17,35,8.36,False
275,17,35,8.36,False
269,17,35,8.36,False
262,17,35,8.36,False
257,17,35,8.36,False
249,17,35,8.36,False
243,17,35,8.36,False
237,17,35,8.36,False
231,17,35,8.36,False
225,17,35,8.37,False
217,17,35,8.37,False
211,17,35,8.37,False
204,17,35,8.37,False
198,17,35,8.37,False
192,17,35,8.37,False
186,17,35,8.37,False
180,17,35,8.37,False
175,17,35,8.37,False
168,17,35,8.37,False
163,17,35,8.38,False
156,17,35,8.38,False
156,17,35,8.38,True
489,17,35,8.42,False
482,17,35,8.42,False
476,17,35,8.42,False
470,17,35,8.42,False
464,17,35,8.42,False
457,17,35,8.42,False
452,17,35,8.43,False
444,17,35,8.43,False
438,17,35,8.43,False
431,17,35,8.43,False
425,17,35,8.43,False
419,17,35,8.43,False
412,17,35,8.43,False
406,17,35,8.43,False
400,17,35,8.43,False
394,17,35,8.43,False
388,17,35,8.44,False
381,17,35,8.44,False
375,17,35,8.44,False
369,17,35,8.44,False
362,17,35,8.44,False
356,17,35,8.44,False
350,17,35,8.44,False
